,Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
971,1247,Tata Tigor,Tata,Tigor,3,50000,Individual,Petrol,Manual,20.3,1199,84.0,5,410000
972,1250,Audi A6,Audi,A6,1,3000,Dealer,Petrol,Automatic,17.01,1984,241.3,5,4600000
973,1251,BMW 7,BMW,7,13,70000,Dealer,Petrol,Automatic,8.45,2979,321.0,5,750000
974,1252,Maruti Ciaz,Maruti,Ciaz,6,75000,Dealer,Diesel,Manual,28.09,1248,88.5,5,625000
975,1254,Toyota Fortuner,Toyota,Fortuner,11,100000,Dealer,Diesel,Manual,11.5,2982,171.0,7,800000
976,1257,Hyundai Santro,Hyundai,Santro,13,69000,Dealer,Petrol,Manual,17.92,1086,62.1,5,125000
977,1258,Hyundai Elantra,Hyundai,Elantra,8,90000,Individual,Diesel,Manual,22.7,1582,126.24,5,615000
978,1259,Mahindra Scorpio,Mahindra,Scorpio,6,120000,Individual,Diesel,Manual,15.4,2179,120.0,7,900000
979,1260,Honda Amaze,Honda,Amaze,1,1800,Individual,Petrol,Manual,19.5,1199,88.76,5,720000
980,1261,Maruti Swift,Maruti,Swift,3,15000,Individual,Diesel,Manual,28.4,1248,74.0,5,675000
981,1263,Skoda Rapid,Skoda,Rapid,6,35000,Individual,Petrol,Automatic,14.3,1598,103.52,5,650000
982,1265,Toyota Innova,Toyota,Innova,8,215000,Individual,Diesel,Manual,12.99,2494,100.6,7,1000000
983,1266,Maserati Ghibli,Maserati,Ghibli,5,15000,Dealer,Diesel,Automatic,20.41,2987,271.0,5,6200000
984,1268,Maruti Baleno,Maruti,Baleno,4,23200,Dealer,Petrol,Manual,21.4,1197,83.1,5,610000
985,1269,Hyundai Grand,Hyundai,Grand,5,60000,Individual,Diesel,Manual,24.0,1120,70.0,5,400000
986,1270,Toyota Innova,Toyota,Innova,8,40000,Individual,Diesel,Manual,12.99,2494,100.6,8,850000
987,1271,Volkswagen Polo,Volkswagen,Polo,6,60000,Individual,Petrol,Manual,16.47,1198,74.0,5,350000
988,1272,Land Rover Rover,Land Rover,Rover,9,70000,Dealer,Diesel,Automatic,12.7,2179,187.7,5,2100000
989,1274,Mahindra Scorpio,Mahindra,Scorpio,13,120000,Individual,Diesel,Manual,10.5,2609,120.0,9,300000
990,1275,Mahindra Scorpio,Mahindra,Scorpio,9,147000,Individual,Diesel,Manual,14.0,2523,75.0,8,500000
991,1276,Renault Duster,Renault,Duster,7,61251,Dealer,Diesel,Manual,20.45,1461,83.8,5,430000
992,1278,Ford Figo,Ford,Figo,5,60000,Individual,Petrol,Manual,18.16,1196,86.8,5,420000
993,1279,Skoda Rapid,Skoda,Rapid,9,120000,Individual,Petrol,Automatic,14.3,1598,105.0,5,500000
994,1281,Maruti Wagon R,Maruti,Wagon R,3,50000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
995,1283,Honda WR-V,Honda,WR-V,4,21000,Dealer,Petrol,Manual,17.5,1199,88.7,5,650000
996,1285,Toyota Fortuner,Toyota,Fortuner,5,54500,Individual,Diesel,Manual,12.55,2982,168.5,7,2000000
997,1286,Maruti Swift,Maruti,Swift,13,70000,Individual,Diesel,Manual,17.8,1248,75.0,5,170000
998,1288,Honda City,Honda,City,6,50000,Individual,Petrol,Manual,17.4,1497,117.3,5,650000
999,1290,Maruti Alto,Maruti,Alto,2,12955,Individual,Petrol,Manual,23.95,998,67.1,5,375000
1000,1291,Hyundai i10,Hyundai,i10,13,92000,Dealer,Petrol,Manual,19.81,1086,68.05,5,190000
1001,1292,Ford Figo,Ford,Figo,9,80000,Individual,Diesel,Manual,20.0,1399,68.0,5,173000
1002,1293,Skoda Rapid,Skoda,Rapid,5,80000,Individual,Diesel,Manual,21.13,1498,108.6,5,650000
1003,1295,Maruti Swift,Maruti,Swift,2,8043,Trustmark Dealer,Petrol,Automatic,22.0,1197,81.8,5,675000
1004,1296,Honda Amaze,Honda,Amaze,5,35118,Dealer,Petrol,Manual,17.8,1198,86.7,5,475000
1005,1298,Tata Safari,Tata,Safari,7,56000,Dealer,Petrol,Manual,12.0,2092,127.0,7,675000
1006,1299,Maruti Celerio,Maruti,Celerio,2,10000,Individual,Petrol,Manual,23.1,998,67.04,5,480000
1007,1301,Hyundai Creta,Hyundai,Creta,5,52000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1050000
1008,1302,Maruti Wagon R,Maruti,Wagon R,3,16631,Trustmark Dealer,Petrol,Manual,20.51,998,67.04,5,410000
1009,1304,Hyundai i20,Hyundai,i20,4,48000,Individual,Petrol,Manual,17.19,1197,81.86,5,520000
1010,1305,Skoda Rapid,Skoda,Rapid,8,50000,Individual,Petrol,Automatic,14.3,1598,103.6,5,239000
1011,1306,Maruti Wagon R,Maruti,Wagon R,8,58000,Dealer,Petrol,Manual,18.9,998,67.1,5,248000
1012,1307,Tata Safari,Tata,Safari,7,50000,Individual,Diesel,Manual,14.0,2179,138.1,7,800000
1013,1308,Hyundai i10,Hyundai,i10,5,47000,Dealer,Petrol,Manual,20.36,1197,78.9,5,365000
1014,1309,Honda Amaze,Honda,Amaze,4,58900,Individual,Petrol,Manual,17.8,1198,86.7,5,470000
1015,1310,Volvo XC,Volvo,XC,11,80000,Dealer,Diesel,Automatic,11.1,2400,200.0,7,1200000
1016,1312,Hyundai Santro,Hyundai,Santro,2,30000,Individual,Petrol,Manual,20.3,1086,68.0,5,550000
1017,1313,Maruti Wagon R,Maruti,Wagon R,11,147626,Individual,Petrol,Manual,18.9,1061,67.0,5,199000
1018,1314,Hyundai i20,Hyundai,i20,7,67300,Dealer,Diesel,Manual,23.0,1396,90.0,5,368000
1019,1315,Renault Duster,Renault,Duster,9,100000,Individual,Diesel,Manual,19.01,1461,108.45,5,550000
1020,1316,Hyundai Elantra,Hyundai,Elantra,6,65000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,795000
1021,1317,Maruti Swift,Maruti,Swift,11,160000,Individual,Diesel,Manual,17.8,1248,75.0,5,250000
1022,1318,Maruti Alto,Maruti,Alto,11,43000,Individual,Petrol,Manual,19.7,796,46.3,5,170000
1023,1319,Hyundai i20,Hyundai,i20,4,44000,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000
1024,1320,Maruti Wagon R,Maruti,Wagon R,9,16000,Individual,Petrol,Manual,18.9,998,67.1,5,400000
1025,1321,Skoda Rapid,Skoda,Rapid,7,110000,Individual,Diesel,Manual,21.14,1498,103.52,5,550000
1026,1322,Datsun GO,Datsun,GO,4,20000,Individual,Petrol,Manual,20.63,1198,67.06,5,300000
1027,1323,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,5,29000,Individual,Diesel,Automatic,13.0,2987,265.0,5,3500000
1028,1324,Maruti Ciaz,Maruti,Ciaz,4,63500,Dealer,Diesel,Manual,28.09,1248,88.5,5,665000
1029,1326,Maruti Ertiga,Maruti,Ertiga,9,40000,Individual,Diesel,Manual,20.77,1248,88.8,7,650000
1030,1328,Hyundai Grand,Hyundai,Grand,5,46000,Individual,Petrol,Manual,18.9,1197,82.0,5,455000
1031,1330,Maruti Swift,Maruti,Swift,7,70000,Individual,Petrol,Manual,18.6,1197,85.8,5,450000
1032,1331,Hyundai Verna,Hyundai,Verna,9,68812,Dealer,Diesel,Manual,22.32,1582,126.32,5,440000
1033,1332,Hyundai Santro,Hyundai,Santro,2,5000,Individual,Petrol,Manual,20.3,1086,68.0,5,550000
1034,1333,Maruti Swift Dzire,Maruti,Swift Dzire,8,110000,Individual,Petrol,Manual,19.1,1197,85.8,5,420000
1035,1334,Renault Duster,Renault,Duster,8,56000,Dealer,Diesel,Manual,19.01,1461,108.45,5,450000
1036,1335,Renault Duster,Renault,Duster,4,40000,Individual,Diesel,Automatic,19.6,1461,108.45,5,1000000
1037,1336,Maruti Swift Dzire,Maruti,Swift Dzire,8,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,330000
1038,1337,Ford Figo,Ford,Figo,7,57000,Individual,Diesel,Manual,20.0,1399,68.05,5,275000
1039,1339,Toyota Fortuner,Toyota,Fortuner,4,50000,Individual,Petrol,Automatic,10.26,2694,163.7,7,2700000
1040,1341,Mahindra Bolero,Mahindra,Bolero,11,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,255000
1041,1342,BMW 6,BMW,6,6,25000,Dealer,Diesel,Automatic,9.52,2993,313.0,4,4490000
1042,1343,Renault Duster,Renault,Duster,8,61000,Dealer,Diesel,Manual,19.87,1461,83.8,5,450000
1043,1344,Honda Amaze,Honda,Amaze,2,23000,Individual,Petrol,Manual,19.5,1199,88.76,5,651000
1044,1345,Maruti Ertiga,Maruti,Ertiga,5,52000,Dealer,Diesel,Manual,24.2,1498,93.87,7,675000
1045,1346,Hyundai i20,Hyundai,i20,4,42000,Dealer,Diesel,Manual,23.0,1396,90.0,5,549000
1046,1349,Maruti Swift Dzire,Maruti,Swift Dzire,4,28860,Dealer,Diesel,Manual,23.4,1248,74.0,5,520000
1047,1350,Maruti Wagon R,Maruti,Wagon R,5,26000,Dealer,Petrol,Manual,18.9,998,67.1,5,375000
1048,1351,Maruti Alto,Maruti,Alto,9,10000,Individual,Petrol,Manual,20.92,998,67.1,5,225000
1049,1352,Maruti Swift Dzire,Maruti,Swift Dzire,10,70000,Individual,Petrol,Manual,17.5,1298,85.8,5,315000
1050,1355,Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,650000
1051,1356,Maruti Baleno,Maruti,Baleno,6,63000,Dealer,Diesel,Manual,27.39,1248,74.0,5,510000
1052,1357,Maruti Swift,Maruti,Swift,8,90145,Dealer,Diesel,Manual,28.4,1248,74.0,5,350000
1053,1359,BMW X1,BMW,X1,9,50000,Individual,Diesel,Automatic,17.05,1995,184.0,5,1200000
1054,1360,Honda City,Honda,City,5,5000,Individual,Petrol,Manual,17.8,1497,117.3,5,900000
1055,1362,Tata Nexon,Tata,Nexon,3,60000,Individual,Petrol,Manual,17.0,1198,108.5,5,700000
1056,1363,Maruti Baleno,Maruti,Baleno,4,25000,Dealer,Petrol,Manual,21.4,1197,83.1,5,590000
1057,1364,Toyota Innova,Toyota,Innova,2,31999,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1825000
1058,1365,Honda City,Honda,City,12,59915,Dealer,Petrol,Manual,17.0,1497,118.0,5,295000
1059,1366,Mahindra XUV500,Mahindra,XUV500,2,31000,Individual,Diesel,Manual,15.1,2179,152.87,7,1450000
1060,1367,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,7,51000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,3495000
1061,1368,Hyundai i20,Hyundai,i20,3,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,584000
1062,1369,Hyundai i20,Hyundai,i20,3,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,620000
1063,1370,Maruti Swift Dzire,Maruti,Swift Dzire,6,120000,Individual,Petrol,Manual,20.85,1197,83.14,5,350000
1064,1371,Hyundai Grand,Hyundai,Grand,8,32000,Dealer,Diesel,Manual,24.0,1120,70.0,5,365000
1065,1373,Maruti Ertiga,Maruti,Ertiga,5,30000,Dealer,Petrol,Manual,17.5,1373,91.1,7,635000
1066,1374,Toyota Innova,Toyota,Innova,7,54800,Dealer,Diesel,Manual,12.99,2494,100.0,7,851000
1067,1376,Maruti Swift,Maruti,Swift,8,13000,Individual,Petrol,Manual,18.6,1197,85.8,5,450000
1068,1378,Ford Ecosport,Ford,Ecosport,7,60000,Dealer,Diesel,Manual,22.7,1498,89.84,5,460000
1069,1379,Honda City,Honda,City,3,41000,Dealer,Petrol,Manual,17.4,1497,117.3,5,800000
1070,1380,BMW 5,BMW,5,10,85000,Dealer,Diesel,Automatic,18.48,1995,177.0,5,999000
1071,1381,Hyundai i20,Hyundai,i20,5,55000,Individual,Diesel,Manual,22.54,1396,88.73,5,540000
1072,1382,Maruti Swift Dzire,Maruti,Swift Dzire,6,80000,Individual,Diesel,Manual,26.59,1248,74.0,5,480000
1073,1384,Maruti Swift Dzire,Maruti,Swift Dzire,7,60000,Individual,Diesel,Manual,23.4,1248,74.0,5,450000
1074,1385,Mahindra Scorpio,Mahindra,Scorpio,5,46000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1065000
1075,1386,Renault Duster,Renault,Duster,3,77000,Individual,Diesel,Manual,19.87,1461,83.8,5,730000
1076,1387,Toyota Innova,Toyota,Innova,6,60200,Individual,Diesel,Manual,12.99,2494,100.6,8,820000
1077,1388,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,60000,Individual,Petrol,Automatic,11.74,1796,186.0,5,900000
1078,1389,Renault KWID,Renault,KWID,4,30000,Individual,Petrol,Manual,25.17,799,53.3,5,300000
1079,1390,Ford Ecosport,Ford,Ecosport,8,98813,Dealer,Diesel,Manual,22.77,1498,98.59,5,350000
1080,1393,Maruti Alto,Maruti,Alto,5,120000,Individual,Petrol,Manual,22.74,796,47.3,5,198000
1081,1394,BMW 3,BMW,3,4,15000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,2350000
1082,1395,Maruti Swift Dzire,Maruti,Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,401000
1083,1396,Ford Ecosport,Ford,Ecosport,5,27000,Dealer,Petrol,Manual,15.85,1499,110.4,5,630000
1084,1397,Hyundai Verna,Hyundai,Verna,2,4000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1250000
1085,1398,Hyundai i20,Hyundai,i20,7,60000,Individual,Diesel,Manual,22.54,1396,88.73,5,400000
1086,1399,Maruti Swift,Maruti,Swift,6,45000,Dealer,Diesel,Manual,22.9,1248,74.0,5,450000
1087,1400,Volkswagen Vento,Volkswagen,Vento,7,95000,Dealer,Diesel,Manual,20.34,1498,103.2,5,435000
1088,1403,Maruti Swift,Maruti,Swift,6,30000,Individual,Petrol,Manual,20.4,1197,81.8,5,450000
1089,1404,Maruti Vitara,Maruti,Vitara,4,79000,Individual,Diesel,Manual,24.3,1248,88.5,5,825000
1090,1405,Hyundai Grand,Hyundai,Grand,6,50283,Dealer,Petrol,Manual,18.9,1197,82.0,5,404000
1091,1406,Honda City,Honda,City,11,80000,Individual,Petrol,Manual,17.0,1497,118.0,5,300000
1092,1407,Hyundai i20,Hyundai,i20,7,110000,Individual,Petrol,Manual,18.5,1197,82.85,5,450000
1093,1408,Toyota Innova,Toyota,Innova,14,200000,Individual,Diesel,Manual,12.8,2494,102.0,7,500000
1094,1409,Honda Jazz,Honda,Jazz,6,65000,Dealer,Diesel,Manual,27.3,1498,98.6,5,450000
1095,1410,Datsun GO,Datsun,GO,3,21500,Individual,Petrol,Manual,20.63,1198,67.0,5,430000
1096,1411,Hyundai i20,Hyundai,i20,10,52000,Dealer,Petrol,Manual,18.5,1197,80.0,5,260000
1097,1412,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,47.3,5,235000
1098,1413,Maruti Baleno,Maruti,Baleno,3,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,580000
1099,1415,Volkswagen Vento,Volkswagen,Vento,5,60000,Dealer,Diesel,Automatic,21.5,1498,108.5,5,640000
1100,1416,Renault KWID,Renault,KWID,3,20000,Individual,Petrol,Manual,23.01,999,67.0,5,367000
1101,1417,Datsun GO,Datsun,GO,4,24000,Individual,Petrol,Manual,19.44,1198,67.0,7,425000
1102,1418,Maruti Swift Dzire,Maruti,Swift Dzire,3,60000,Individual,Diesel,Manual,28.4,1248,74.02,5,740000
1103,1419,Tata Tiago,Tata,Tiago,4,80000,Individual,Diesel,Manual,27.28,1047,69.0,5,400000
1104,1421,Maruti Swift Dzire,Maruti,Swift Dzire,8,45000,Dealer,Diesel,Manual,23.4,1248,74.0,5,390000
1105,1424,Tata Tiago,Tata,Tiago,2,15000,Individual,Petrol,Manual,23.84,1199,84.0,5,570000
1106,1425,Hyundai Santro,Hyundai,Santro,2,4540,Dealer,Petrol,Automatic,20.3,1086,68.07,5,580000
1107,1426,Tata Safari,Tata,Safari,6,50000,Individual,Diesel,Manual,14.0,2179,138.1,7,625000
1108,1427,Hyundai Grand,Hyundai,Grand,3,41000,Individual,Petrol,Manual,18.9,1197,81.86,5,520000
1109,1428,Maruti Swift Dzire,Maruti,Swift Dzire,7,50900,Dealer,Diesel,Manual,19.3,1248,73.9,5,450000
1110,1429,Maruti Swift,Maruti,Swift,4,55000,Dealer,Petrol,Manual,20.4,1197,83.11,5,450000
1111,1430,Maruti Swift,Maruti,Swift,7,75727,Dealer,Petrol,Manual,21.21,1197,81.8,5,425000
1112,1431,Maruti Baleno,Maruti,Baleno,3,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,680000
1113,1432,Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,18.6,1197,81.86,5,625000
1114,1433,Audi A4,Audi,A4,8,29000,Dealer,Diesel,Automatic,18.25,1968,187.74,5,1250000
1115,1434,Maruti Swift,Maruti,Swift,9,62000,Dealer,Diesel,Manual,22.9,1248,74.0,5,349000
1116,1435,Maruti Alto,Maruti,Alto,8,70000,Individual,Petrol,Manual,20.92,998,67.1,5,220000
1117,1436,Honda City,Honda,City,11,49000,Dealer,Petrol,Manual,17.4,1497,117.6,5,360000
1118,1437,Mahindra Scorpio,Mahindra,Scorpio,10,137000,Individual,Diesel,Automatic,11.79,2179,120.0,8,480000
1119,1439,Toyota Fortuner,Toyota,Fortuner,6,96000,Dealer,Diesel,Manual,13.0,2982,168.5,7,1475000
1120,1441,Maruti Baleno,Maruti,Baleno,2,5808,Trustmark Dealer,Petrol,Manual,21.01,1197,81.8,5,750000
1121,1442,Maruti Baleno,Maruti,Baleno,4,8245,Individual,Petrol,Manual,21.4,1197,83.1,5,690000
1122,1443,Honda Jazz,Honda,Jazz,5,73000,Individual,Diesel,Manual,27.3,1498,98.6,5,720000
1123,1445,Ford Ecosport,Ford,Ecosport,6,69997,Dealer,Diesel,Manual,23.0,1498,98.96,5,530000
1124,1446,Maruti Vitara,Maruti,Vitara,2,35000,Individual,Diesel,Automatic,24.3,1248,88.5,5,940000
1125,1448,Hyundai Santro,Hyundai,Santro,2,10000,Individual,Petrol,Manual,20.3,1086,68.0,5,500000
1126,1449,Maruti Eeco,Maruti,Eeco,2,13000,Individual,Petrol,Manual,15.37,1196,73.0,5,340000
1127,1453,Maruti Vitara,Maruti,Vitara,4,20000,Dealer,Diesel,Manual,24.3,1248,88.5,5,775000
1128,1454,Maruti Swift,Maruti,Swift,6,68251,Dealer,Diesel,Manual,28.4,1248,74.0,5,410000
1129,1455,Hyundai Creta,Hyundai,Creta,4,36000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1125000
1130,1457,Toyota Innova,Toyota,Innova,10,60000,Individual,Diesel,Manual,12.8,2494,102.0,8,600000
1131,1459,Mahindra Scorpio,Mahindra,Scorpio,6,60000,Individual,Diesel,Manual,15.4,1997,120.0,7,1050000
1132,1460,Toyota Fortuner,Toyota,Fortuner,6,112000,Individual,Diesel,Automatic,12.55,2982,168.5,7,1650000
1133,1463,Maruti Wagon R,Maruti,Wagon R,3,60000,Individual,Petrol,Manual,20.51,998,67.04,5,375000
1134,1464,Honda Amaze,Honda,Amaze,4,28000,Dealer,Petrol,Manual,17.8,1198,86.7,5,500000
1135,1465,Maruti Swift,Maruti,Swift,5,42000,Dealer,Diesel,Manual,28.4,1248,74.0,5,485000
1136,1466,Maruti Swift,Maruti,Swift,6,90000,Individual,Diesel,Manual,28.4,1248,74.0,5,420000
1137,1467,Hyundai i20,Hyundai,i20,4,35000,Individual,Petrol,Manual,17.19,1197,81.86,5,600000
1138,1468,Honda City,Honda,City,10,50000,Dealer,Petrol,Manual,17.0,1497,118.0,5,300000
1139,1469,Volkswagen Polo,Volkswagen,Polo,5,100000,Individual,Diesel,Manual,20.14,1498,88.0,5,630000
1140,1470,Toyota Camry,Toyota,Camry,5,80000,Dealer,Petrol,Automatic,19.16,2494,157.7,5,1995000
1141,1471,Tata Safari,Tata,Safari,8,120000,Individual,Diesel,Manual,14.0,2179,138.1,7,600000
1142,1472,Mahindra XUV500,Mahindra,XUV500,8,63000,Dealer,Diesel,Manual,15.1,2179,140.0,7,580000
1143,1473,Toyota Fortuner,Toyota,Fortuner,8,65000,Dealer,Diesel,Manual,13.0,2982,168.5,7,1300000
1144,1474,Maruti Alto,Maruti,Alto,9,24943,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,235000
1145,1475,Mahindra Scorpio,Mahindra,Scorpio,3,48976,Dealer,Diesel,Manual,15.4,2523,75.0,7,1011000
1146,1476,Maruti Wagon R,Maruti,Wagon R,13,110000,Individual,Petrol,Manual,18.9,1061,67.0,5,125000
1147,1477,Maruti Wagon R,Maruti,Wagon R,3,25000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
1148,1478,Mahindra Scorpio,Mahindra,Scorpio,9,110000,Individual,Diesel,Manual,12.05,2179,120.0,9,600000
1149,1479,Mahindra XUV500,Mahindra,XUV500,6,55000,Dealer,Diesel,Manual,16.0,2179,140.0,7,925000
1150,1480,Toyota Innova,Toyota,Innova,4,136226,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1425000
1151,1481,Mahindra Thar,Mahindra,Thar,8,49000,Dealer,Diesel,Manual,16.55,2498,105.0,6,475000
1152,1482,Toyota Innova,Toyota,Innova,12,250000,Individual,Diesel,Manual,12.8,2494,102.0,8,600000
1153,1483,Maruti Vitara,Maruti,Vitara,4,24000,Dealer,Diesel,Manual,24.3,1248,88.5,5,785000
1154,1484,Hyundai i20,Hyundai,i20,4,7500,Individual,Petrol,Manual,17.19,1197,81.86,5,660000
1155,1485,Datsun GO,Datsun,GO,5,50000,Individual,Petrol,Manual,20.63,1198,67.0,5,235000
1156,1487,Maruti Wagon R,Maruti,Wagon R,9,20000,Individual,Petrol,Manual,18.9,998,67.1,5,230000
1157,1489,Hyundai Grand,Hyundai,Grand,3,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,600000
1158,1492,Maruti Ciaz,Maruti,Ciaz,2,15260,Dealer,Diesel,Manual,28.09,1248,88.5,5,1095000
1159,1493,Renault Duster,Renault,Duster,9,58000,Individual,Diesel,Manual,19.87,1461,83.8,5,500000
1160,1494,Toyota Innova,Toyota,Innova,7,60000,Dealer,Diesel,Manual,12.99,2494,100.6,7,775000
1161,1496,Renault Triber,Renault,Triber,2,10000,Individual,Petrol,Manual,20.0,999,72.0,7,550000
1162,1498,Maruti Alto,Maruti,Alto,7,35000,Individual,Petrol,Manual,22.74,796,47.3,5,250000
1163,1499,Maruti Ciaz,Maruti,Ciaz,3,70000,Individual,Diesel,Manual,28.09,1248,88.5,5,725000
1164,1500,Hyundai Santro,Hyundai,Santro,11,60000,Individual,Petrol,Manual,17.92,1086,62.1,5,180000
1165,1501,Ford Aspire,Ford,Aspire,5,20000,Individual,Petrol,Manual,18.16,1196,86.8,5,525000
1166,1502,Renault Duster,Renault,Duster,5,55000,Individual,Diesel,Manual,19.87,1461,83.8,5,600000
1167,1503,Honda City,Honda,City,8,42462,Dealer,Petrol,Manual,17.8,1498,119.35,5,480000
1168,1504,Honda Amaze,Honda,Amaze,1,12000,Dealer,Petrol,Manual,18.6,1199,88.76,5,785000
1169,1505,Honda City,Honda,City,7,70000,Individual,Petrol,Manual,17.4,1497,117.3,5,560000
1170,1506,Hyundai i20,Hyundai,i20,2,12973,Trustmark Dealer,Petrol,Manual,18.6,1197,81.86,5,690000
1171,1507,Ford Ecosport,Ford,Ecosport,3,16000,Dealer,Petrol,Manual,17.0,1497,121.31,5,875000
1172,1508,Bentley Continental,Bentley,Continental,9,9000,Dealer,Petrol,Automatic,9.5,5998,626.0,4,14500000
1173,1509,Maruti Swift Dzire,Maruti,Swift Dzire,9,55236,Dealer,Petrol,Manual,19.1,1197,85.8,5,350000
1174,1510,Honda WR-V,Honda,WR-V,2,10000,Individual,Diesel,Manual,25.5,1498,98.6,5,975000
1175,1512,Honda City,Honda,City,4,49000,Dealer,Petrol,Automatic,17.4,1497,117.6,5,970000
1176,1514,Hyundai Grand,Hyundai,Grand,8,91468,Dealer,Diesel,Manual,24.0,1120,70.0,5,280000
1177,1516,Tata Tiago,Tata,Tiago,3,68000,Individual,Diesel,Manual,27.28,1047,69.0,5,381000
1178,1517,Toyota Fortuner,Toyota,Fortuner,6,120000,Individual,Diesel,Manual,12.55,2982,168.5,7,1600000
1179,1518,Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,17.19,1197,81.86,5,700000
1180,1519,Mahindra Thar,Mahindra,Thar,8,45000,Dealer,Diesel,Manual,16.55,2498,105.0,7,545000
1181,1520,Maruti Alto,Maruti,Alto,17,80000,Individual,Petrol,Manual,19.7,796,46.3,5,77000
1182,1521,Hyundai i10,Hyundai,i10,10,80000,Dealer,Petrol,Manual,20.36,1197,78.9,5,225000
1183,1522,Maruti Swift,Maruti,Swift,5,80000,Individual,Petrol,Manual,20.4,1197,81.8,5,510000
1184,1524,Mahindra Scorpio,Mahindra,Scorpio,6,35000,Individual,Diesel,Manual,15.4,1997,120.0,7,850000
1185,1525,Maruti Vitara,Maruti,Vitara,5,63000,Dealer,Diesel,Manual,24.3,1248,88.5,5,735000
1186,1528,Ford Aspire,Ford,Aspire,6,42000,Dealer,Diesel,Manual,25.83,1498,99.0,5,475000
1187,1529,Hyundai Santro,Hyundai,Santro,9,170000,Individual,CNG,Manual,11.88,1086,62.1,5,175000
1188,1530,Honda Civic,Honda,Civic,14,60000,Individual,Petrol,Automatic,12.9,1799,130.0,5,320000
1189,1531,Maruti Baleno,Maruti,Baleno,3,19000,Dealer,Petrol,Manual,21.01,1197,81.8,5,675000
1190,1532,BMW 3,BMW,3,6,70000,Individual,Diesel,Automatic,18.88,1995,184.0,5,1750000
1191,1533,Tata Tiago,Tata,Tiago,4,59000,Dealer,Diesel,Manual,27.28,1047,69.0,5,375000
1192,1534,Honda CR,Honda,CR,4,34000,Dealer,Petrol,Automatic,12.0,2354,187.4,5,1775000
1193,1536,Maruti Swift Dzire,Maruti,Swift Dzire,6,36000,Dealer,Diesel,Manual,23.4,1248,74.0,5,545000
1194,1537,Maruti Celerio,Maruti,Celerio,2,50000,Individual,Petrol,Manual,21.63,998,67.0,5,500000
1195,1538,Skoda Rapid,Skoda,Rapid,3,40000,Individual,Petrol,Automatic,14.84,1598,103.2,5,700000
1196,1540,Maruti Celerio,Maruti,Celerio,7,110000,Individual,Petrol,Automatic,23.1,998,67.04,5,250000
1197,1541,Maruti Alto,Maruti,Alto,15,30000,Individual,Petrol,Manual,19.7,796,46.3,5,135000
1198,1542,Maruti Ertiga,Maruti,Ertiga,6,72909,Dealer,Petrol,Manual,19.01,1462,103.26,7,525000
1199,1543,Hyundai Creta,Hyundai,Creta,4,38425,Dealer,Diesel,Manual,19.67,1582,126.2,5,960000
1200,1544,Ford Endeavour,Ford,Endeavour,4,32000,Dealer,Diesel,Automatic,10.91,3198,197.2,7,2550000
1201,1545,Hyundai i20,Hyundai,i20,3,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,700000
1202,1547,Maruti Swift Dzire,Maruti,Swift Dzire,4,74014,Dealer,Diesel,Manual,28.4,1248,74.02,5,669000
1203,1548,Maruti Celerio,Maruti,Celerio,7,76000,Individual,Petrol,Manual,23.1,998,67.04,5,315000
1204,1549,Hyundai Verna,Hyundai,Verna,3,15000,Individual,Diesel,Manual,22.0,1582,126.2,5,1240000
1205,1551,Maruti Alto,Maruti,Alto,6,35100,Dealer,Petrol,Manual,23.95,998,67.05,5,290000
1206,1552,Hyundai Verna,Hyundai,Verna,13,120000,Individual,Diesel,Manual,16.8,1493,110.0,5,215000
